itemString,itemName,stackSize,quantity,price,otherPlayer,player,time,source
i:22832,Super Mana Potion,5,10,29999,Bobber,Onissan,1625101087,Auction
i:22854,Flask of Relentless Assault,1,1,914000,Auringuarde,Onissan,1625101059,Auction
i:27658,Roasted Clefthoof,20,40,1978,Atiemark,Onissan,1625101035,Auction
i:27860,Purified Draenic Water,20,20,1152,Merchant,Onissan,1625196895,Vendor
i:17030,Ankh,3,3,500,Merchant,Onissan,1625203266,Vendor
i:25775,?,1,1,38775,Merchant,Onissan,1625203266,Vendor
i:27860,Purified Draenic Water,20,40,1152,Merchant,Onissan,1625273245,Vendor
i:27860,Purified Draenic Water,20,40,1088,Merchant,Onissan,1625347920,Vendor
i:27860,Purified Draenic Water,5,5,1088,Merchant,Onissan,1625347928,Vendor
i:27854,Smoked Talbuk Venison,20,20,1120,Merchant,Fantassthicc,1625360794,Vendor
i:27854,Smoked Talbuk Venison,5,10,1120,Merchant,Fantassthicc,1625360796,Vendor
i:13452,Elixir of the Mongoose,5,5,32499,Jagbag,Alfakenybody,1625363107,Auction
i:13452,Elixir of the Mongoose,2,2,32500,Raäk,Alfakenybody,1625363136,Auction
i:13452,Elixir of the Mongoose,5,5,35200,Shaart,Alfakenybody,1625363140,Auction
i:27860,Purified Draenic Water,5,10,1152,Merchant,Onissan,1625363269,Vendor
i:27860,Purified Draenic Water,20,20,1152,Merchant,Onissan,1625368650,Vendor
i:27860,Purified Draenic Water,5,15,1152,Merchant,Onissan,1625368652,Vendor
i:27860,Purified Draenic Water,5,35,1152,Merchant,Onissan,1625433491,Vendor
i:27860,Purified Draenic Water,15,15,1152,Merchant,Onissan,1625433495,Vendor
i:27860,Purified Draenic Water,20,40,1152,Merchant,Onissan,1625442388,Vendor
i:21990,Netherweave Bandage,20,20,1425,Latitudinus,Fantassthicc,1625446023,Auction
i:21990,Netherweave Bandage,14,14,1420,Therealgumbo,Fantassthicc,1625446020,Auction
i:14344,Large Brilliant Shard,1,2,58499,Leatherbofa,Alfakenybody,1625448134,Auction
i:14344,Large Brilliant Shard,2,2,58500,Tendollars,Alfakenybody,1625448143,Auction
i:27854,Smoked Talbuk Venison,20,60,1120,Merchant,Fantassthicc,1625450024,Vendor
i:27854,Smoked Talbuk Venison,5,10,1064,Merchant,Fantassthicc,1625461330,Vendor
i:28053,Wicked Arrow,200,400,8,Merchant,Fantassthicc,1625461335,Vendor
i:27854,Smoked Talbuk Venison,20,20,1064,Merchant,Fantassthicc,1625504145,Vendor
i:22012,Master First Aid - Doctor in the House,1,1,47500,Merchant,Fantassthicc,1625504781,Vendor
i:21992,Manual: Netherweave Bandage,1,1,19000,Merchant,Fantassthicc,1625504789,Vendor
i:21993,Manual: Heavy Netherweave Bandage,1,1,38000,Merchant,Fantassthicc,1625505258,Vendor
i:9206,Elixir of Giants,5,10,17649,Toysforsanta,Alfakenybody,1625511906,Auction
i:27860,Purified Draenic Water,20,60,1152,Merchant,Onissan,1625629829,Vendor
i:13452,Elixir of the Mongoose,5,20,37997,Jagbag,Alfakenybody,1625629925,Auction
i:27860,Purified Draenic Water,5,15,1152,Merchant,Onissan,1625635974,Vendor
i:27658,Roasted Clefthoof,20,20,3500,Silverhawke,Alfakenybody,1625703061,Auction
i:22831,Elixir of Major Agility,1,8,59300,Epicfire,Alfakenybody,1625703080,Auction
i:22854,Flask of Relentless Assault,1,1,819899,Thiccpots,Alfakenybody,1625703133,Auction
i:27860,Purified Draenic Water,20,20,1152,Merchant,Onissan,1625706519,Vendor
i:27860,Purified Draenic Water,5,5,1152,Merchant,Onissan,1625706521,Vendor
i:27860,Purified Draenic Water,15,15,1152,Merchant,Onissan,1625781691,Vendor
i:17030,Ankh,8,8,1700,Merchant,Onissan,1625781875,Vendor
i:17030,Ankh,10,10,1700,Merchant,Onissan,1625781876,Vendor
i:29192,?,1,1,850000,Merchant,Onissan,1625793070,Vendor
i:22854,Flask of Relentless Assault,1,2,979993,Thiccpots,Alfakenybody,1625793176,Auction
i:27658,Roasted Clefthoof,20,140,6000,Ryubank,Onissan,1625807980,Auction
i:27860,Purified Draenic Water,20,40,1152,Merchant,Onissan,1625808228,Vendor
i:14341,Rune Thread,2,2,4250,Merchant,Onissan,1625851421,Vendor
i:24054,Sovereign Nightseye,1,1,145000,Kerovi,Alfakenybody,1625877624,Auction
i:24054,Sovereign Nightseye,1,1,149497,Undercutter,Alfakenybody,1625877631,Auction
i:24030,Runed Living Ruby,1,1,1567472,Zatee,Alfakenybody,1625877660,Auction
i:24058,Inscribed Noble Topaz,1,1,638995,Saphire,Alfakenybody,1625877678,Auction
i:8529,Noggenfogger Elixir,20,100,630,Merchant,Onissan,1625884236,Vendor
i:30635,?,1,1,85000,Merchant,Onissan,1625884598,Vendor
i:27860,Purified Draenic Water,20,40,1152,Merchant,Onissan,1625887806,Vendor
i:27860,Purified Draenic Water,5,10,1152,Merchant,Onissan,1625887864,Vendor
i:27860,Purified Draenic Water,20,40,1152,Merchant,Onissan,1625899496,Vendor
i:11225,Formula: Enchant Bracer - Greater Stamina,1,1,1550,Merchant,Alfakenybody,1625931709,Vendor
i:24051,Rigid Dawnstone,1,1,350000,Macked,Alfakenybody,1625934208,Auction
i:23095,Bold Blood Garnet,1,2,127498,Bankofbeud,Alfakenybody,1625934314,Auction
i:27860,Purified Draenic Water,20,20,1152,Merchant,Onissan,1625935078,Vendor
i:23116,Rigid Golden Draenite,1,2,26494,Harlian,Alfakenybody,1625935312,Auction
i:27860,Purified Draenic Water,20,20,1152,Merchant,Onissan,1625943060,Vendor
i:21885,Primal Water,1,1,168500,Norallian,Alfakenybody,1625949367,Auction
i:21885,Primal Water,1,1,168900,Manacharger,Alfakenybody,1625949368,Auction
i:22452,Primal Earth,1,1,52999,Rhoe,Alfakenybody,1625949390,Auction
i:23112,Golden Draenite,1,1,10400,Denagas,Alfakenybody,1625949475,Auction
i:23112,Golden Draenite,1,1,10600,Letterz,Alfakenybody,1625949477,Auction
i:23112,Golden Draenite,2,2,10600,Letterz,Alfakenybody,1625949492,Auction
i:23107,Shadow Draenite,2,2,5000,Relz,Alfakenybody,1625949509,Auction
i:23107,Shadow Draenite,2,2,7500,Classickings,Alfakenybody,1625949515,Auction
i:23079,Deep Peridot,1,1,8000,Daddyrc,Alfakenybody,1625949561,Auction
i:23079,Deep Peridot,1,2,8097,Viconiä,Alfakenybody,1625949565,Auction
i:22445,Arcane Dust,10,10,14600,Sfsdsgdfg,Alfakenybody,1625958161,Auction
i:22824,Elixir of Major Strength,1,19,12799,Aachus,Alfakenybody,1625958300,Auction
i:27860,Purified Draenic Water,20,20,1152,Merchant,Onissan,1625958439,Vendor
i:27860,Purified Draenic Water,5,10,1152,Merchant,Onissan,1625958448,Vendor
i:30834,?,1,1,158022,Merchant,Onissan,1626033456,Vendor
i:27860,Purified Draenic Water,20,20,1152,Merchant,Onissan,1626049221,Vendor
i:27860,Purified Draenic Water,5,10,1152,Merchant,Onissan,1626049227,Vendor
i:22449,Large Prismatic Shard,20,20,150000,Billycorgan,Alfakenybody,1626052017,Auction
i:22445,Arcane Dust,20,40,15196,Rernbank,Alfakenybody,1626051962,Auction
i:22446,Greater Planar Essence,1,2,44797,Versik,Alfakenybody,1626052184,Auction
i:22446,Greater Planar Essence,1,2,44798,Karenbanker,Alfakenybody,1626052189,Auction
i:22446,Greater Planar Essence,1,4,44799,Ellsie,Alfakenybody,1626052198,Auction
i:22450,Void Crystal,2,2,359000,Gooners,Alfakenybody,1626052231,Auction
i:22450,Void Crystal,1,4,359999,Dmacks,Alfakenybody,1626052234,Auction
i:21877,Netherweave Cloth,20,60,2300,Chonxbanklee,Alfakenybody,1626053850,Auction
i:27860,Purified Draenic Water,20,40,1152,Merchant,Onissan,1626060675,Vendor
i:30622,Flamewrought Key,1,1,85000,Merchant,Onissan,1626068800,Vendor
i:1705,Lesser Moonstone,2,2,600,Merchant,Alfakenybody,1626075822,Vendor
i:23111,Sovereign Shadow Draenite,1,2,5400,Tisbutabank,Alfakenybody,1626075949,Auction
i:30809,Mark of Sargeras,17,17,6699,Zemierha,Alfakenybody,1626140823,Auction
i:30809,Mark of Sargeras,10,10,6700,Malbankz,Alfakenybody,1626140829,Auction
i:30809,Mark of Sargeras,4,4,6800,Eliannia,Alfakenybody,1626140830,Auction
i:30809,Mark of Sargeras,9,9,6800,Mattiah,Alfakenybody,1626140834,Auction
i:23424,Fel Iron Ore,1,1,9100,Daddyrc,Alfakenybody,1626140973,Auction
i:23424,Fel Iron Ore,3,3,9200,Guildmom,Alfakenybody,1626140976,Auction
i:23424,Fel Iron Ore,1,5,9299,Timmo,Alfakenybody,1626140979,Auction
i:23424,Fel Iron Ore,1,4,9399,Wororg,Alfakenybody,1626140993,Auction
i:23424,Fel Iron Ore,4,4,9400,Krowild,Alfakenybody,1626140999,Auction
i:23424,Fel Iron Ore,4,4,9400,Everahas,Alfakenybody,1626141001,Auction
i:23424,Fel Iron Ore,5,5,10000,Cbas,Alfakenybody,1626141067,Auction
i:23424,Fel Iron Ore,4,4,10125,Poche,Alfakenybody,1626141070,Auction
i:27860,Purified Draenic Water,20,40,1152,Merchant,Onissan,1626141576,Vendor
i:22574,Mote of Fire,8,8,400,Merchant,Onissan,1626158991,Vendor
i:27860,Purified Draenic Water,20,40,1088,Merchant,Onissan,1626222939,Vendor
i:22824,Elixir of Major Strength,1,9,8999,Bobber,Alfakenybody,1626310638,Auction
i:27658,Roasted Clefthoof,20,20,6000,Ryubank,Onissan,1625807988,Auction
i:27860,Purified Draenic Water,20,40,1152,Merchant,Onissan,1626311192,Vendor
i:22854,Flask of Relentless Assault,1,2,717992,Topchache,Alfakenybody,1626395982,Auction
i:22854,Flask of Relentless Assault,1,1,717993,Thiccpots,Alfakenybody,1626395989,Auction
i:22854,Flask of Relentless Assault,1,2,717995,Thiccpots,Alfakenybody,1626396156,Auction
i:22854,Flask of Relentless Assault,1,1,717996,Jennydeath,Alfakenybody,1626396165,Auction
i:27860,Purified Draenic Water,20,20,1152,Merchant,Onissan,1626405073,Vendor
i:27854,Smoked Talbuk Venison,20,20,1064,Merchant,Fantassthicc,1626410502,Vendor
i:23095,Bold Blood Garnet,1,3,57497,Nagus,Alfakenybody,1626499134,Auction
i:25616,?,1,2,24091,Merchant,Fantassthicc,1626502116,Vendor
i:27860,Purified Draenic Water,20,20,1152,Merchant,Onissan,1626548263,Vendor
i:27860,Purified Draenic Water,10,10,1152,Merchant,Onissan,1626548290,Vendor
i:27860,Purified Draenic Water,20,20,1152,Merchant,Onissan,1626552369,Vendor
i:27860,Purified Draenic Water,5,5,1152,Merchant,Onissan,1626552371,Vendor
i:22449,Large Prismatic Shard,1,4,149999,Twooey,Alfakenybody,1626555775,Auction
i:22445,Arcane Dust,19,19,13200,Femalemage,Alfakenybody,1626555823,Auction
i:22446,Greater Planar Essence,5,5,44800,Femalemage,Alfakenybody,1626555857,Auction
i:23118,Solid Azure Moonstone,1,3,12088,Althasa,Alfakenybody,1626557261,Auction
i:23116,Rigid Golden Draenite,1,1,12199,Baileysn,Alfakenybody,1626557643,Auction
i:17032,Rune of Portals,2,2,1800,Merchant,Ynya,1626574038,Vendor
i:17032,Rune of Portals,1,3,1800,Merchant,Ynya,1626574041,Vendor
i:27860,Purified Draenic Water,20,60,1152,Merchant,Onissan,1626574486,Vendor
i:22573,Mote of Earth,8,8,400,Merchant,Onissan,1626577754,Vendor
i:27854,Smoked Talbuk Venison,20,40,1064,Merchant,Fantassthicc,1626627304,Vendor
i:24476,Jaggal Clam,1,1,100,Merchant,Onissan,1626634965,Vendor
i:27860,Purified Draenic Water,20,60,1152,Merchant,Onissan,1626647560,Vendor
i:22824,Elixir of Major Strength,1,9,13000,Auctionlady,Alfakenybody,1626647722,Auction
i:24246,Sanguine Hibiscus,2,2,400,Merchant,Onissan,1626652453,Vendor
i:23116,Rigid Golden Draenite,1,1,11195,Facetjewelz,Alfakenybody,1626669200,Auction
i:23116,Rigid Golden Draenite,1,9,11196,Forbidbank,Alfakenybody,1626669206,Auction
i:27658,Roasted Clefthoof,20,20,6000,Ryubank,Onissan,1625807979,Auction
i:22573,Mote of Earth,9,9,4700,Rhisp,Alfakenybody,1626737491,Auction
i:22573,Mote of Earth,2,2,4600,Öryon,Alfakenybody,1626737494,Auction
i:22573,Mote of Earth,3,3,4700,Rhisp,Alfakenybody,1626737501,Auction
i:27860,Purified Draenic Water,20,60,1152,Merchant,Onissan,1626744323,Vendor
i:24479,Shadow Pearl,1,1,1000,Merchant,Onissan,1626744505,Vendor
i:23095,Bold Blood Garnet,1,2,70294,Namumage,Alfakenybody,1626767133,Auction
i:27860,Purified Draenic Water,20,40,1152,Merchant,Onissan,1626829115,Vendor
i:23424,Fel Iron Ore,3,3,7600,Cba,Alfakenybody,1626832978,Auction
i:23424,Fel Iron Ore,6,6,7800,Freewoman,Alfakenybody,1626832985,Auction
i:23424,Fel Iron Ore,6,6,7900,Aminoenergy,Alfakenybody,1626832989,Auction
i:23424,Fel Iron Ore,1,16,7999,Nirv,Alfakenybody,1626832994,Auction
i:23424,Fel Iron Ore,5,5,8000,Ancientmage,Alfakenybody,1626833022,Auction
i:23424,Fel Iron Ore,5,15,8100,Gemshine,Alfakenybody,1626833028,Auction
i:23424,Fel Iron Ore,3,3,8200,Ravinn,Alfakenybody,1626833043,Auction
i:23424,Fel Iron Ore,7,7,8300,Diamantez,Alfakenybody,1626833046,Auction
i:23424,Fel Iron Ore,20,40,9900,Kyrtz,Alfakenybody,1626833052,Auction
i:23424,Fel Iron Ore,1,2,10000,Path,Alfakenybody,1626833063,Auction
i:23425,Adamantite Ore,5,5,19800,Obitz,Alfakenybody,1626833714,Auction
i:23425,Adamantite Ore,8,8,20000,Tartaric,Alfakenybody,1626833722,Auction
i:23425,Adamantite Ore,20,20,20000,Mity,Alfakenybody,1626833725,Auction
i:23427,Eternium Ore,8,8,12800,Extaroza,Alfakenybody,1626834552,Auction
i:23427,Eternium Ore,1,1,13000,Jumpman,Alfakenybody,1626834554,Auction
i:23427,Eternium Ore,1,1,13200,Daraceliany,Alfakenybody,1626834555,Auction
i:23427,Eternium Ore,3,3,13400,Kevinlord,Alfakenybody,1626834557,Auction
i:23427,Eternium Ore,2,2,13600,Mity,Alfakenybody,1626834560,Auction
i:23427,Eternium Ore,11,11,14545,Basudewa,Alfakenybody,1626834562,Auction
i:23427,Eternium Ore,1,1,14800,Xxtentaction,Alfakenybody,1626834565,Auction
i:23427,Eternium Ore,1,2,14999,Anastaisya,Alfakenybody,1626834576,Auction
i:23427,Eternium Ore,1,1,15000,Thinankles,Alfakenybody,1626834592,Auction
i:23427,Eternium Ore,1,1,15199,Grumblebrew,Alfakenybody,1626834803,Auction
i:23427,Eternium Ore,10,20,15200,Ginninnix,Alfakenybody,1626834806,Auction
i:23427,Eternium Ore,1,2,15486,Stramboli,Alfakenybody,1626834817,Auction
i:23427,Eternium Ore,1,1,15487,Cashmcmoney,Alfakenybody,1626834881,Auction
i:23427,Eternium Ore,2,2,15488,Moonbig,Alfakenybody,1626834889,Auction
i:23427,Eternium Ore,1,1,15500,Ironmat,Alfakenybody,1626834892,Auction
i:23427,Eternium Ore,6,6,15600,Shrute,Alfakenybody,1626834912,Auction
i:23427,Eternium Ore,1,5,15800,Luminex,Alfakenybody,1626834929,Auction
i:23425,Adamantite Ore,20,20,19399,Teeadora,Alfakenybody,1626835728,Auction
i:23425,Adamantite Ore,10,10,19399,Teeadora,Alfakenybody,1626835732,Auction
i:23425,Adamantite Ore,2,2,19400,Tacheula,Alfakenybody,1626835736,Auction
i:23425,Adamantite Ore,2,2,19600,Zazateer,Alfakenybody,1626835740,Auction
i:23425,Adamantite Ore,2,2,19800,Daraceliany,Alfakenybody,1626835744,Auction
i:23425,Adamantite Ore,20,40,20200,Kiddss,Alfakenybody,1626835755,Auction
i:23424,Fel Iron Ore,7,7,9800,Depirjin,Alfakenybody,1626836084,Auction
i:23424,Fel Iron Ore,10,10,9900,Fdragon,Alfakenybody,1626836103,Auction
i:23424,Fel Iron Ore,3,3,9998,Scuzzball,Alfakenybody,1626836107,Auction
i:23424,Fel Iron Ore,7,7,9999,Teeadora,Alfakenybody,1626836109,Auction
i:23424,Fel Iron Ore,1,1,10000,Aslant,Alfakenybody,1626836114,Auction
i:23424,Fel Iron Ore,5,5,10000,Concris,Alfakenybody,1626836116,Auction
i:23424,Fel Iron Ore,20,20,10000,Kayletar,Alfakenybody,1626836118,Auction
i:23424,Fel Iron Ore,1,12,10198,Kodrogue,Alfakenybody,1626836120,Auction
i:23638,Plans: Lesser Ward of Shielding,1,1,60000,Merchant,Onissan,1626836811,Vendor
i:23638,Plans: Lesser Ward of Shielding,1,1,15000,Merchant,Onissan,1626836814,Vendor
i:23424,Fel Iron Ore,5,5,12199,Moonbig,Alfakenybody,1626837183,Auction
i:23424,Fel Iron Ore,20,40,12199,Moonbig,Alfakenybody,1626837185,Auction
i:23424,Fel Iron Ore,20,20,12200,Pirac,Alfakenybody,1626837201,Auction
i:25847,Plans: Eternium Rod,1,1,120000,Merchant,Onissan,1626837425,Vendor
i:23424,Fel Iron Ore,5,5,12200,Obitz,Alfakenybody,1626837754,Auction
i:23424,Fel Iron Ore,6,6,12400,Badmoney,Alfakenybody,1626837758,Auction
i:23424,Fel Iron Ore,20,20,12400,Pirac,Alfakenybody,1626837942,Auction
i:23424,Fel Iron Ore,20,40,10597,Honeynuts,Alfakenybody,1626842974,Auction
i:31390,?,1,1,192000,Merchant,Onissan,1626843589,Vendor
i:23618,?,1,1,48000,Merchant,Onissan,1626843608,Vendor
i:28632,?,1,1,48000,Merchant,Onissan,1626843667,Vendor
i:27860,Purified Draenic Water,20,20,1152,Merchant,Onissan,1626843861,Vendor
i:23638,Plans: Lesser Ward of Shielding,1,1,60000,Merchant,Onissan,1626844091,Vendor
i:21877,Netherweave Cloth,20,20,1335,Peatunya,Alfakenybody,1626846520,Auction
i:21877,Netherweave Cloth,20,120,1338,Pastybank,Alfakenybody,1626846526,Auction
i:21877,Netherweave Cloth,1,2,1339,Bankelton,Alfakenybody,1626846532,Auction
i:27854,Smoked Talbuk Venison,2,2,280,Merchant,Onissan,1626847764,Vendor
i:17030,Ankh,6,6,1600,Merchant,Onissan,1626909843,Vendor
i:17030,Ankh,1,1,1600,Merchant,Onissan,1626909844,Vendor
i:27860,Purified Draenic Water,20,40,1152,Merchant,Onissan,1626909894,Vendor
i:27658,Roasted Clefthoof,20,20,6000,Ryubank,Onissan,1625807980,Auction
i:22573,Mote of Earth,5,5,4700,Älpha,Alfakenybody,1626932004,Auction
i:22573,Mote of Earth,7,7,4600,Depirjin,Alfakenybody,1626931744,Auction
i:22573,Mote of Earth,3,3,4400,Eresdeldir,Alfakenybody,1626931593,Auction
i:21877,Netherweave Cloth,1,4,1339,Bankelton,Alfakenybody,1626846540,Auction
i:21877,Netherweave Cloth,20,20,1340,Bopeng,Alfakenybody,1626846551,Auction
i:21877,Netherweave Cloth,20,40,1345,Saivode,Alfakenybody,1626846555,Auction
i:22573,Mote of Earth,5,5,4300,Sepongdon,Alfakenybody,1626931424,Auction
i:22573,Mote of Earth,1,4,4399,Daríus,Alfakenybody,1626931426,Auction
i:27860,Purified Draenic Water,20,20,1152,Merchant,Onissan,1626997045,Vendor
i:27860,Purified Draenic Water,5,10,1152,Merchant,Onissan,1626997046,Vendor
i:27860,Purified Draenic Water,20,20,1152,Merchant,Onissan,1627009825,Vendor
i:31200,Shield of the Wayward Footman,1,1,899000,Yns,Fantassthicc,1627014791,Auction
i:8529,Noggenfogger Elixir,20,60,630,Merchant,Onissan,1627098265,Vendor
i:24476,Jaggal Clam,1,1,100,Merchant,Onissan,1627098269,Vendor
i:23095,Bold Blood Garnet,1,1,24300,Yuk,Alfakenybody,1627100198,Auction
i:23095,Bold Blood Garnet,1,1,24797,Aggrabank,Alfakenybody,1627100202,Auction
i:23118,Solid Azure Moonstone,1,1,7503,Ellsie,Alfakenybody,1627100279,Auction
i:23095,Bold Blood Garnet,1,1,89900,Fatuscatus,Alfakenybody,1627146138,Auction
i:23118,Solid Azure Moonstone,1,1,4900,Antibiotics,Alfakenybody,1627146153,Auction
i:23095,Bold Blood Garnet,1,2,89999,Saphire,Alfakenybody,1627147333,Auction
i:3858,Mithril Ore,5,20,6499,Dents,Fantassthicc,1627148434,Auction
i:3858,Mithril Ore,20,20,6500,Forniphilia,Fantassthicc,1627148443,Auction
i:3858,Mithril Ore,3,3,7200,Bankbloo,Fantassthicc,1627148447,Auction
i:3858,Mithril Ore,8,8,7300,Sartorius,Fantassthicc,1627148449,Auction
i:3858,Mithril Ore,20,40,7300,Sartorius,Fantassthicc,1627148454,Auction
i:3858,Mithril Ore,2,2,7200,Pogoli,Fantassthicc,1627148909,Auction
i:3858,Mithril Ore,20,20,7300,Sartorius,Fantassthicc,1627148911,Auction
i:3858,Mithril Ore,8,8,7399,Jameelaa,Fantassthicc,1627148927,Auction
i:3858,Mithril Ore,2,2,7500,Nowantx,Fantassthicc,1627149217,Auction
i:3858,Mithril Ore,2,2,7500,Nrk,Fantassthicc,1627149218,Auction
i:3858,Mithril Ore,13,13,7615,Vigelante,Fantassthicc,1627149224,Auction
i:3858,Mithril Ore,20,20,7590,Reidarth,Fantassthicc,1627149497,Auction
i:7911,Truesilver Ore,3,3,18800,Jcmatsguy,Fantassthicc,1627149761,Auction
i:7911,Truesilver Ore,6,6,19000,Poofies,Fantassthicc,1627149763,Auction
i:7911,Truesilver Ore,3,3,19199,Complaindept,Fantassthicc,1627149765,Auction
i:7911,Truesilver Ore,1,4,19200,Bankbloo,Fantassthicc,1627149767,Auction
i:7911,Truesilver Ore,1,1,19425,Eshana,Fantassthicc,1627149775,Auction
i:7911,Truesilver Ore,2,2,19925,Newmana,Fantassthicc,1627149776,Auction
i:7911,Truesilver Ore,9,9,23899,Breiner,Fantassthicc,1627149957,Auction
i:7911,Truesilver Ore,11,11,24800,Linglancelot,Fantassthicc,1627153247,Auction
i:7911,Truesilver Ore,20,20,22999,Studiopvp,Fantassthicc,1627153454,Auction
i:2901,Mining Pick,1,1,69,Merchant,Fantassthicc,1627155745,Vendor
i:10620,Thorium Ore,3,3,8097,Spinachpuffs,Alfakenybody,1627163630,Auction
i:10620,Thorium Ore,20,80,8097,Spinachpuffs,Alfakenybody,1627163632,Auction
i:10620,Thorium Ore,20,20,8098,Pickiminaj,Alfakenybody,1627163658,Auction
i:10620,Thorium Ore,6,12,8100,Fluna,Alfakenybody,1627163667,Auction
i:10620,Thorium Ore,20,20,8198,Extrabaggins,Alfakenybody,1627163671,Auction
i:25825,?,1,1,314821,Merchant,Fantassthicc,1627168717,Vendor
i:22854,Flask of Relentless Assault,1,5,676999,Bigrockbank,Onissan,1627179927,Auction
i:31393,?,1,1,240000,Merchant,Onissan,1627239378,Vendor
i:31395,?,1,1,240000,Merchant,Onissan,1627239380,Vendor
i:31394,?,1,1,240000,Merchant,Onissan,1627239383,Vendor
i:12820,Winterfall Firewater,8,8,995,Zurichgnome,Onissan,1627245998,Auction
i:12820,Winterfall Firewater,2,2,1495,Xalaria,Onissan,1627246000,Auction
i:12820,Winterfall Firewater,1,2,1499,Stabbygirl,Onissan,1627246004,Auction
i:12820,Winterfall Firewater,1,1,1500,Ciaxbander,Onissan,1627246006,Auction
i:12820,Winterfall Firewater,5,20,1775,Vitalian,Onissan,1627246008,Auction
i:22573,Mote of Earth,2,2,3499,Shieldinlump,Onissan,1627246124,Auction
i:22573,Mote of Earth,3,3,3500,Yle,Onissan,1627246128,Auction
i:22573,Mote of Earth,4,4,3599,Peanutss,Onissan,1627246130,Auction
i:22573,Mote of Earth,4,4,3600,Lelakimu,Onissan,1627246133,Auction
i:22573,Mote of Earth,10,20,3699,Rarte,Onissan,1627246135,Auction
i:23425,Adamantite Ore,20,20,15000,Shubank,Onissan,1627246461,Auction
i:23425,Adamantite Ore,10,10,15000,Shubank,Onissan,1627246469,Auction
i:23425,Adamantite Ore,1,1,16198,Shieldinlump,Onissan,1627246474,Auction
